,drug_1,drug_2,cell,label
0,11626560,3690,ACH-000288,1
1,11626560,3690,ACH-000343,0
2,11626560,3690,ACH-000273,0
3,11626560,3690,ACH-000811,1
4,11626560,3690,ACH-000504,0
5,11626560,3690,ACH-000651,0
6,11626560,3690,ACH-000148,1
7,11626560,3690,ACH-001151,0
8,11626560,3690,ACH-002195,0
9,11626560,3690,ACH-001190,0
10,11626560,3690,ACH-002199,0
11,11626560,3690,ACH-000971,0
12,11626560,3690,ACH-000825,0
13,11626560,3690,ACH-000966,0
14,11626560,3690,ACH-000681,0
15,11626560,3690,ACH-000046,0
16,11626560,3690,ACH-001738,0
17,11626560,3690,ACH-001039,0
18,11626560,3690,ACH-000617,0
19,11626560,3690,ACH-000817,1
20,11626560,3690,ACH-000969,0
21,11626560,3690,ACH-000750,1
22,11626560,3690,ACH-000477,0
23,11626560,3690,ACH-001127,0
24,11626560,3690,ACH-000900,0
25,42611257,42611257,ACH-000750,0
26,42611257,42611257,ACH-000696,1
27,42611257,42611257,ACH-000817,1
28,42611257,42611257,ACH-000825,1
29,42611257,42611257,ACH-000971,1
30,42611257,42611257,ACH-000428,1
31,42611257,42611257,ACH-001190,1
32,42611257,42611257,ACH-000768,0
33,42611257,42611257,ACH-000579,1
34,42611257,42611257,ACH-000504,1
35,42611257,42611257,ACH-000343,1
36,5394,5288382,ACH-000788,1
37,5394,5288382,ACH-000657,1
38,5394,5288382,ACH-000219,1
39,5394,5288382,ACH-000757,1
40,5394,5288382,ACH-000552,0
41,5394,5288382,ACH-000028,0
42,5394,5288382,ACH-000950,0
43,5394,5288382,ACH-000573,1
44,5394,5288382,ACH-000900,0
45,5394,5288382,ACH-000463,0
46,5394,5288382,ACH-000395,0
47,5394,5288382,ACH-000291,0
48,5394,5288382,ACH-000943,0
49,5394,5288382,ACH-000348,0
50,5394,5288382,ACH-000425,0
51,5394,5288382,ACH-001418,1
52,5035,104741,ACH-000655,0
53,5035,104741,ACH-000433,0
54,5035,104741,ACH-000651,1
55,5035,104741,ACH-000997,0
56,5035,104741,ACH-001039,1
57,5035,104741,ACH-000019,0
58,5035,104741,ACH-000706,0
59,5035,104741,ACH-000966,0
60,5035,104741,ACH-000555,0
61,5035,104741,ACH-002199,0
62,5035,104741,ACH-000273,0
63,5035,104741,ACH-000147,0
64,5035,104741,ACH-002159,1
65,5035,104741,ACH-002172,1
66,5035,104741,ACH-001208,1
67,5035,104741,ACH-000552,0
68,5035,104741,ACH-001190,1
69,5035,104741,ACH-000090,1
70,5035,104741,ACH-000696,0
71,5035,104741,ACH-000477,0
72,5035,104741,ACH-000817,1
73,5035,104741,ACH-001127,0
74,5035,104741,ACH-000615,1
75,5035,104741,ACH-000504,0
76,5035,104741,ACH-000861,1
77,16654980,16222096,ACH-001751,1
78,16654980,16222096,ACH-000169,1
79,354624,387447,ACH-001738,0
80,354624,387447,ACH-000579,0
81,354624,387447,ACH-002159,1
82,354624,387447,ACH-001081,1
83,354624,387447,ACH-000979,1
84,354624,387447,ACH-000376,1
85,354624,387447,ACH-000433,1
86,354624,387447,ACH-001127,0
87,354624,387447,ACH-000288,0
88,354624,387447,ACH-000019,1
89,354624,387447,ACH-000768,1
90,354624,387447,ACH-000477,1
91,354624,387447,ACH-000997,0
92,354624,387447,ACH-000148,0
93,354624,387447,ACH-000706,1
94,354624,387447,ACH-000615,1
95,354624,387447,ACH-000696,0
96,354624,387447,ACH-000552,1
97,354624,387447,ACH-000966,0
98,354624,387447,ACH-000617,1
99,354624,387447,ACH-002172,1
100,354624,387447,ACH-000817,0
101,354624,387447,ACH-001208,0
102,354624,387447,ACH-000655,1
103,354624,387447,ACH-000849,1
104,354624,387447,ACH-000555,1
105,354624,387447,ACH-000651,1
106,354624,387447,ACH-000971,1
107,354624,387447,ACH-000811,1
108,354624,387447,ACH-000428,0
109,354624,387447,ACH-000681,0
110,354624,387447,ACH-000046,1
111,354624,387447,ACH-001190,1
112,354624,387447,ACH-000343,1
113,354624,387447,ACH-000551,1
114,3081361,2478,ACH-001738,0
115,3081361,2478,ACH-001039,0
116,3081361,2478,ACH-000706,0
117,3081361,2478,ACH-000555,0
118,3081361,2478,ACH-000681,0
119,3081361,2478,ACH-000825,0
120,3081361,2478,ACH-000552,0
121,3081361,2478,ACH-000966,0
122,3081361,2478,ACH-001081,0
123,3081361,2478,ACH-000997,0
124,3081361,2478,ACH-000971,0
125,3081361,2478,ACH-001127,0
126,3081361,2478,ACH-000900,0
127,3081361,2478,ACH-000969,0
128,3081361,2478,ACH-000750,0
129,3081361,2478,ACH-000367,0
130,3081361,2478,ACH-000463,0
131,3081361,2478,ACH-000617,0
132,3081361,2478,ACH-000273,0
133,3081361,2478,ACH-000343,0
134,3081361,2478,ACH-002199,0
135,3081361,2478,ACH-000090,0
136,3081361,2478,ACH-000768,0
137,216326,123631,ACH-000615,0
138,216326,123631,ACH-000376,0
139,216326,123631,ACH-000817,0
140,216326,123631,ACH-000696,0
141,216326,123631,ACH-000463,0
142,216326,123631,ACH-000900,0
143,216326,123631,ACH-001127,0
144,216326,123631,ACH-000019,0
145,216326,123631,ACH-000477,0
146,216326,123631,ACH-000969,0
147,216326,123631,ACH-000551,0
148,216326,123631,ACH-000552,1
149,216326,123631,ACH-000971,0
150,216326,123631,ACH-001081,0
151,216326,123631,ACH-000979,0
152,216326,123631,ACH-001738,0
153,216326,123631,ACH-000681,0
154,216326,123631,ACH-000555,0
155,216326,123631,ACH-000428,0
156,216326,123631,ACH-002199,0
157,216326,123631,ACH-002195,0
158,216326,123631,ACH-001151,0
159,216326,123631,ACH-000343,0
160,216326,123631,ACH-002159,0
161,216326,123631,ACH-001208,1
162,216326,123631,ACH-000147,0
163,216326,123631,ACH-000504,0
164,216326,123631,ACH-001198,0
165,216326,123631,ACH-000273,1
166,5291,3685,ACH-001151,0
167,5291,3685,ACH-001081,0
168,5291,3685,ACH-000343,0
169,5291,3685,ACH-001208,0
170,5291,3685,ACH-000551,0
171,5291,3685,ACH-000817,0
172,5291,3685,ACH-002195,0
173,5291,3685,ACH-000861,0
174,5291,3685,ACH-000997,1
175,5291,3685,ACH-000730,0
176,5291,3685,ACH-000147,1
177,5291,3685,ACH-001127,0
178,5291,3685,ACH-002172,0
179,452548,3367,ACH-000971,0
180,452548,3367,ACH-001081,0
181,452548,3367,ACH-000681,0
182,452548,3367,ACH-000706,0
183,452548,3367,ACH-000979,0
184,452548,3367,ACH-001039,0
185,452548,3367,ACH-001738,0
186,452548,3367,ACH-000463,0
187,452548,3367,ACH-000655,0
188,452548,3367,ACH-000696,0
189,452548,3367,ACH-000477,0
190,452548,3367,ACH-000551,0
191,452548,3367,ACH-000900,0
192,452548,3367,ACH-001127,0
193,452548,3367,ACH-000288,0
194,452548,3367,ACH-001208,0
195,452548,3367,ACH-000147,0
196,452548,3367,ACH-000425,0
197,452548,3367,ACH-000343,0
198,452548,3367,ACH-002159,0
199,452548,3367,ACH-000504,0
200,452548,3367,ACH-001198,0
201,452548,3367,ACH-000811,0
202,452548,3367,ACH-000651,0
203,452548,3367,ACH-000615,0
204,452548,3367,ACH-000768,0
205,452548,3367,ACH-000148,0
206,452548,3367,ACH-000090,0
207,452548,3367,ACH-001151,0
208,452548,3367,ACH-000433,0
209,452548,3367,ACH-001190,0
210,46242512,46898058,ACH-000424,1
211,5311,68740,ACH-000849,0
212,5311,68740,ACH-000706,0
213,5311,68740,ACH-000817,0
214,5311,68740,ACH-000273,0
215,5311,68740,ACH-000147,0
216,5311,68740,ACH-000969,0
217,5311,68740,ACH-000696,0
218,5311,68740,ACH-000046,0
219,5311,68740,ACH-000971,0
220,5311,68740,ACH-002199,0
221,5311,68740,ACH-000425,0
222,5311,68740,ACH-000343,0
223,5311,68740,ACH-000966,0
224,5311,68740,ACH-000555,1
225,24964624,9918559,ACH-001685,1
226,24964624,9918559,ACH-000424,1
227,4212,4842,ACH-000273,1
228,4212,4842,ACH-001039,1
229,4212,4842,ACH-000046,1
230,4212,4842,ACH-000463,1
231,4212,4842,ACH-000555,1
232,4212,4842,ACH-001081,0
233,4212,4842,ACH-000655,0
234,4212,4842,ACH-001127,1
235,4212,4842,ACH-000579,0
236,4212,4842,ACH-000147,1
237,400633,104741,ACH-000428,1
238,400633,104741,ACH-000750,0
239,400633,104741,ACH-000730,0
240,400633,104741,ACH-000825,0
241,400633,104741,ACH-000971,0
242,400633,104741,ACH-000551,0
243,400633,104741,ACH-000433,0
244,400633,104741,ACH-001081,0
245,400633,104741,ACH-000463,1
246,2733525,208908,ACH-000551,1
247,2733525,208908,ACH-000148,0
248,2733525,208908,ACH-001208,0
249,2733525,208908,ACH-000463,1
250,2733525,208908,ACH-002199,1
251,2733525,208908,ACH-000817,0
252,2733525,208908,ACH-000090,0
253,2733525,208908,ACH-000750,0
254,2733525,208908,ACH-001081,1
255,2733525,208908,ACH-000825,0
256,2733525,208908,ACH-000861,0
257,2733525,208908,ACH-001151,0
258,2733525,208908,ACH-000768,0
259,2733525,208908,ACH-002159,0
260,2733525,208908,ACH-000425,0
261,444795,4114,ACH-000147,0
262,444795,4114,ACH-000477,0
263,444795,4114,ACH-000861,0
264,444795,4114,ACH-001039,0
265,444795,4114,ACH-000706,0
266,444795,4114,ACH-000971,1
267,444795,4114,ACH-000655,0
268,444795,4114,ACH-000617,1
269,444795,4114,ACH-000552,0
270,444795,4114,ACH-000433,0
271,444795,4114,ACH-002172,0
272,444795,4114,ACH-001127,1
273,444795,4114,ACH-000979,0
274,444795,4114,ACH-000148,0
275,444795,4114,ACH-000681,0
276,444795,4114,ACH-001738,1
277,5351307,24856436,ACH-000424,1
278,2733525,4114,ACH-000148,0
279,2733525,4114,ACH-000504,0
280,2733525,4114,ACH-000477,0
281,2733525,4114,ACH-000811,0
282,2733525,4114,ACH-002159,0
283,2733525,4114,ACH-000617,1
284,2733525,4114,ACH-000971,0
285,2733525,4114,ACH-000551,0
286,2733525,4114,ACH-000979,0
287,2733525,4114,ACH-000433,1
288,2733525,4114,ACH-000555,0
289,2733525,4114,ACH-000425,0
290,2733525,4114,ACH-000900,0
291,2733525,4114,ACH-000376,1
292,2733525,4114,ACH-000750,1
293,2733525,4114,ACH-000696,0
294,10096043,11556711,ACH-000424,0
295,24856436,10297043,ACH-000424,1
296,5291,2141,ACH-000730,0
297,5291,2141,ACH-000555,0
298,5291,2141,ACH-000425,0
299,5291,2141,ACH-000849,0
300,5291,2141,ACH-000148,1
301,5291,2141,ACH-000861,1
302,5291,2141,ACH-000971,1
303,5291,2141,ACH-000367,0
304,5291,2141,ACH-000343,0
305,5291,2141,ACH-000477,0
306,5291,2141,ACH-001151,1
307,5291,2141,ACH-000825,1
308,5291,2141,ACH-000817,0
309,24776445,5388992,ACH-002199,1
310,24776445,5388992,ACH-002195,1
311,24776445,5388992,ACH-000768,0
312,24776445,5388992,ACH-000343,1
313,24776445,5388992,ACH-000288,1
314,24776445,5388992,ACH-001127,1
315,24776445,5388992,ACH-000019,1
316,24776445,5388992,ACH-000750,1
317,24776445,5388992,ACH-000551,1
318,24776445,5388992,ACH-000696,1
319,24776445,5388992,ACH-002172,1
320,24776445,5388992,ACH-000046,1
321,24776445,5388992,ACH-000681,1
322,24776445,5388992,ACH-000997,1
323,457193,5360373,ACH-000555,0
324,457193,5360373,ACH-000367,1
325,457193,5360373,ACH-000148,0
326,457193,5360373,ACH-001151,1
327,457193,5360373,ACH-001190,1
328,457193,5360373,ACH-000463,0
329,457193,5360373,ACH-001039,0
330,457193,5360373,ACH-000825,0
331,457193,5360373,ACH-000504,0
332,457193,5360373,ACH-000046,0
333,457193,5360373,ACH-000750,0
334,457193,5360373,ACH-000615,1
335,457193,5360373,ACH-000969,0
336,457193,5360373,ACH-000979,1
337,457193,5360373,ACH-000433,0
338,457193,5360373,ACH-000477,0
339,457193,5360373,ACH-000730,1
340,457193,5360373,ACH-000861,0
341,457193,5360373,ACH-002159,0
342,457193,5360373,ACH-000019,0
343,457193,5360373,ACH-001081,0
344,457193,5360373,ACH-000376,1
345,457193,5360373,ACH-000343,1
346,54600319,32874,ACH-000148,1
347,54600319,32874,ACH-000966,0
348,54600319,32874,ACH-001190,0
349,54600319,32874,ACH-001738,0
350,54600319,32874,ACH-001208,0
351,54600319,32874,ACH-000433,1
352,54600319,32874,ACH-000551,0
353,54600319,32874,ACH-000681,0
354,54600319,32874,ACH-002199,0
355,54600319,32874,ACH-000655,0
356,54600319,32874,ACH-000425,0
357,54600319,32874,ACH-000555,0
358,54600319,32874,ACH-000900,1
359,54600319,32874,ACH-000971,0
360,54600319,32874,ACH-000463,0
